word	female	male	total	skewness	pct_f	pct_m	chi2	p	pmi_f	pmi_m
lula	0	5	5	-1.0	0.0	0.007342143906020558	0.26593541690818434	0.6060714542353747	-inf	0.30445100224307314
entrada	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
depoimento	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
luiz	0	11	11	-1.0	0.0	0.016152716593245228	1.516853226130393	0.2180963157133286	-inf	0.30445100224307287
saudades	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
aventura	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
herói	0	5	5	-1.0	0.0	0.007342143906020558	0.26593541690818434	0.6060714542353747	-inf	0.30445100224307314
desamor	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
restar	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
prefeito	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
freqüentar	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
professor	0	15	15	-1.0	0.0	0.022026431718061675	2.4410046516911224	0.11820050097622956	-inf	0.30445100224307314
aluno	0	28	28	-1.0	0.0	0.041116005873715125	5.587601377904219	0.018088048719870436	-inf	0.30445100224307287
possibilidade	0	4	4	-1.0	0.0	0.005873715124816446	0.1110740227854269	0.738924673793631	-inf	0.30445100224307287
ninar	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
mauro	0	4	4	-1.0	0.0	0.005873715124816446	0.1110740227854269	0.738924673793631	-inf	0.30445100224307287
rio	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
fiz	0	11	11	-1.0	0.0	0.016152716593245228	1.516853226130393	0.2180963157133286	-inf	0.30445100224307287
marista	0	4	4	-1.0	0.0	0.005873715124816446	0.1110740227854269	0.738924673793631	-inf	0.30445100224307287
salesiano	0	16	16	-1.0	0.0	0.023494860499265784	2.6765758286680126	0.10183448140536602	-inf	0.30445100224307287
padre	0	14	14	-1.0	0.0	0.020558002936857563	2.206985479710305	0.1373869040898333	-inf	0.30445100224307287
nóbrega	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
beira	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
felix	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
conduzir	0	3	3	-1.0	0.0	0.004405286343612335	0.010869199479975274	0.9169666285568563	-inf	0.30445100224307314
automóvel	0	3	3	-1.0	0.0	0.004405286343612335	0.010869199479975274	0.9169666285568563	-inf	0.30445100224307314
distração	0	4	4	-1.0	0.0	0.005873715124816446	0.1110740227854269	0.738924673793631	-inf	0.30445100224307287
burgueses	0	8	8	-1.0	0.0	0.011747430249632892	0.8556293528562307	0.3549646835490331	-inf	0.30445100224307287
primeiro	0	4	4	-1.0	0.0	0.005873715124816446	0.1110740227854269	0.738924673793631	-inf	0.30445100224307287
bicicleta	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
adaptar	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
mascate	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
server	0	4	4	-1.0	0.0	0.005873715124816446	0.1110740227854269	0.738924673793631	-inf	0.30445100224307287
pobre	0	19	19	-1.0	0.0	0.027900146842878122	3.3910975907221115	0.06554930086595248	-inf	0.30445100224307314
fígado	0	6	6	-1.0	0.0	0.00881057268722467	0.44840874464360553	0.5030915863515149	-inf	0.30445100224307314
bacalhau	0	3	3	-1.0	0.0	0.004405286343612335	0.010869199479975274	0.9169666285568563	-inf	0.30445100224307314
feijão	0	3	3	-1.0	0.0	0.004405286343612335	0.010869199479975274	0.9169666285568563	-inf	0.30445100224307314
alemão	0	7	7	-1.0	0.0	0.010279001468428781	0.6469046132665924	0.42122153981261423	-inf	0.30445100224307287
gritar	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
interlocutor	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
marré	0	18	18	-1.0	0.0	0.02643171806167401	3.1517387746145693	0.07584610263775542	-inf	0.30445100224307287
linguagem	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
gustavo	0	3	3	-1.0	0.0	0.004405286343612335	0.010869199479975274	0.9169666285568563	-inf	0.30445100224307314
lágrimas	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
mandar	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
burgomestre	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
preocupação	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
alcaide	0	5	5	-1.0	0.0	0.007342143906020558	0.26593541690818434	0.6060714542353747	-inf	0.30445100224307314
distante	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
música	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
cantata	0	4	4	-1.0	0.0	0.005873715124816446	0.1110740227854269	0.738924673793631	-inf	0.30445100224307287
empregado	0	4	4	-1.0	0.0	0.005873715124816446	0.1110740227854269	0.738924673793631	-inf	0.30445100224307287
construção	0	4	4	-1.0	0.0	0.005873715124816446	0.1110740227854269	0.738924673793631	-inf	0.30445100224307287
joão	0	22	22	-1.0	0.0	0.032305433186490456	4.115338849359361	0.04249601134628679	-inf	0.30445100224307287
feirante	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
criminoso	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
caráter	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
identificar	0	3	3	-1.0	0.0	0.004405286343612335	0.010869199479975274	0.9169666285568563	-inf	0.30445100224307314
vila	0	6	6	-1.0	0.0	0.00881057268722467	0.44840874464360553	0.5030915863515149	-inf	0.30445100224307314
wagner	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
sogro	0	4	4	-1.0	0.0	0.005873715124816446	0.1110740227854269	0.738924673793631	-inf	0.30445100224307287
armando	0	3	3	-1.0	0.0	0.004405286343612335	0.010869199479975274	0.9169666285568563	-inf	0.30445100224307314
