title	author	publication_year	author_gender	century
Uma ode de anacreonte	Machado de Assis	1871.0	Male	1800.0
Uma partida	Machado de Assis	1871.0	Male	1800.0
Uma partida	Machado de Assis	1871.0	Male	1800.0
Uma por Outra	Artur Azevedo	1890.0	Male	1800.0
Uma por outra	Machado de Assis	1891.0	Male	1800.0
Uma primavera adiantada	Barbara Ganizev Jimenez	2008.0	Female	2000.0
Uma tragédia no Amazonas	Raul Pompéia	1908.0	Male	1900.0
Uma águia sem asas	Machado de Assis	1875.0	Male	1800.0
Umas Férias	Machado de Assis	1860.0	Male	1800.0
Uns Braços	Machado de Assis	1867.0	Male	1800.0
Utopia	Thomas Morus	1516.0	Male	1500.0
Valério	Machado de Assis	1863.0	Male	1800.0
Verba Testamentária	Machado de Assis	1882.0	Male	1800.0
Verdades Singelas	Abade de Jazente	1871.0	Male	1800.0
Verso e Reverso	José de Alencar	1869.0	Male	1800.0
Versos Antigos (1885-1889)	Emílio de Meneses	1889.0	Male	1800.0
Versos ligeiros	Auta de Sousa	1885.0	Female	1800.0
Vesperal	Coelho Neto	1908.0	Male	1900.0
Via-Láctea	Olavo Bilac	1888.0	Male	1800.0
Viagem ao Parnaso	Artur Azevedo	1888.0	Male	1800.0
Viagem à roda de mim mesmo	Machado de Assis	1873.0	Male	1800.0
Viagens na Minha Terra	João Batista da Silva Leitão de Almeida Garrett	1846.0	Male	1800.0
Vida Urbana	Afonso Henriques de Lima Barreto	1909.0	Male	1900.0
Vidros quebrados	Machado de Assis	1861.0	Male	1800.0
Vila Rica	Cláudio Manuel da Costa (Glauceste Satúrnio)	1768.0	Male	1700.0
Violeta	Raul Pompéia	1875.0	Male	1800.0
Virginius	Machado de Assis	1883.0	Male	1800.0
Visão	Casimiro de Abreu	1859.0	Male	1800.0
Vive	Alberto Caeiro da Silva	1914.0	Male	1900.0
Viver	Machado de Assis	1906.0	Male	1900.0
Viver!	Machado de Assis	1906.0	Male	1900.0
Vovó Andrade	Artur Azevedo	1895.0	Male	1800.0
Vozes d'África	Antônio Frederico de Castro Alves	1879.0	Male	1800.0
Várias Histórias	Machado de Assis	1896.0	Male	1800.0
Vênus! divina vênus!	Machado de Assis	1875.0	Male	1800.0
A Bruxa e o Caldeirão	José Leon Machado	2013.0	Male	2000.0
Amanda e os Nanorobôs	Eliú Quintiliano	2011.0	Male	2000.0
Chuva e sol	Adelina Lopes Vieira	2010.0	Female	2000.0
Conto ou não conto?	Abel Sidney	2019.0	Male	2000.0
Dom Quixote	Adelina Lopes Vieira	2010.0	Female	2000.0
Eu que vi, eu que vi	Devison Amorim do Nascimento	2019.0	Male	2000.0
Histórias da Avózinha	Alberto Figueiredo Pimentel	1900.0	Male	1900.0
Histórias que acabam aqui	Maria Teresa Lobato Fernandes Pereira Lopes	2005.0	Female	2000.0
O leão Praxedes	Tarcisio Lage	2019.0	Male	2000.0
O pacto maldito e outras histórias de morte	José Cláudio da Silva	2019.0	Male	2000.0
Pai, posso dar um soco nele?	José Cláudio da Silva	2019.0	Male	2000.0
O ramo verde	Adelina Lopes Vieira	2010.0	Female	2000.0
O ratinho Rói-Rói	Lenira Almeida Heck	2006.0	Female	2000.0
O Engeitado	Inácio Pizarro de Morais Sarmento	1846.0	Male	
O Monge de Cister	Alexandre Herculano	1848.0	Male	
Memórias de um doido	António Pedro Lopes de Mendonça	1849.0	Male	
Mistérios de Lisboa	Camilo Castelo Branco	1854.0	Male	
O Cura de São Lourenço	Maria do Monte de Santana e Vasconcelos	1855.0	Female	
Os tripeiros	António José Coelho Lousada	1857.0	Male	
O soldado de Aljubarrota	Matilde Isabel de Santana e Vasconcelos Moniz Bettencourt	1857.0	Female	
O médico do deserto	José Joaquim Rodrigues de Bastos	1857.0	Male	
Elvenda, ou Conquista de Coimbra por Fernando Magno	Manuel da Cruz Pereira Coutinho	1858.0	Male	
O que fazem mulheres	Camilo Castelo Branco	1858.0	Male	
A vida em Lisboa	Júlio César Machado	1858.0	Male	
A chave do enigma	António Feliciano de Castilho	1861.0	Male	
Arzila	Bernardino Pereira Pinheiro	1862.0	Male	
Infaustas Aventuras de Mestre Marçal Estouro	José da Silva Mendes Leal	1863.0	Male	
A pálida estrela	Raimundo António de Bulhão Pato	1864.0	Male	
A casa dos fantasmas	Luís Augusto Rebelo da Silva	1865.0	Male	
A conquista de Lisboa	Carlos Pinto de Almeida	1866.0	Male	
Os Brâmanes	Francisco Luís Gomes	1866.0	Male	
Henriqueta	Maria Peregrina de Sousa	1867.0	Female	
Tempestades do coração	João Baptista de Matos Moreira	1867.0	Female	
Os Fidalgos da Casa Mourisca	Júlio [Joaquim Guilherme Gomes Coelho] Dinis	1867.0	Male	
Febo Moniz	Joaquim Pedro de Oliveira Martins	1867.0	Male	
Os canibais	Álvaro do Carvalhal	1868.0	Male	
Uma família ingleza	Júlio [Joaquim Guilherme Gomes Coelho] Dinis	1868.0	Male	
A Morgadinha dos Canaviais	Júlio [Joaquim Guilherme Gomes Coelho] Dinis	1868.0	Male	
A Rosa do Adro	Manuel Maria Rodrigues	1870.0	Male	
O Mistério da Estrada de Sintra	José Duarte Ramalho Ortigão	1870.0	Male	
A ermida de Castromino	Antonio Augusto Teixeira de Vasconcelos	1870.0	Male	
Herança de lágrimas	Lopo de [Ana Plácido] Souza	1871.0	Female	
A filha do Cabinda	Alfredo Luís de Campos	1873.0	Male	
O Annel Mysterioso	Alberto Pimentel	1873.0	Male	
O Manuelinho de Évora	António Francisco Barata	1873.0	Male	
O Conde de S. Luís	Tomás de Melo	1874.0	Male	
A Lenda da Meia-Noite	Manuel Joaquim Pinheiro Chagas	1874.0	Male	
A senhora viscondessa	Sebastião de Magalhães Lima	1875.0	Male	
Um duelo nas sombras	António Francisco Barata	1875.0	Male	
Os selvagens	Francisco Gomes de Amorim	1875.0	Male	
El-rei dinheiro	Arnaldo Gama	1876.0	Male	
O cristão novo	Diogo de Macedo	1876.0	Male	
Alice	Maria Amália Vaz de Carvalho	1877.0	Female	
A infâmia de Frei Quintino	Urbano Loureiro	1878.0	Male	
Da parte d'el-rei	António Manuel da Cunha e Sá	1878.0	Male	
Margarida	Júlio Lourenço Pinto	1879.0	Male	
O frade arrábido	Joaquim Augusto de Oliveira Mascarenhas	1881.0	Male	
A Divorciada	José Augusto Vieira	1881.0	Male	
A ruiva	Fialho de Almeida	1881.0	Male	
O Salústio Nogueira	Francisco Teixeira de Queirós	1883.0	Male	
O Brasileiro Soares	Luís de Magalhães	1886.0	Male	
Uma Eleição Perdida	Francisco Manuel de Melo Breyner Ficalho	1888.0	Male	
A senhora duquesa	Luciano Cordeiro	1889.0	Male	
O Barão de Lavos	Abel Botelho	1891.0	Male	
O último cartuxo da Scala Caeli de Évora	António Francisco Barata	1891.0	Male	
Noites de Cintra	Alberto Pimentel	1892.0	Male	
O Dr. Luís Sandoval	Alice Moderno	1892.0	Female	
Lisboa no Ano Três Mil	Cândido de Figueiredo	1892.0	Male	
No tempo dos francezes	Francisco da Fonseca Benevides	1894.0	Male	
A guerrilha de Frei Simão	Alberto Pimentel	1895.0	Male	
Pero da Covilhã	Zeferino Norberto Gonçalves Brandão	1897.0	Male	
Ele	Claudia de Campos	1899.0	Female	
Transviado	Jaime de Magalhães Lima	1899.0	Male	
O Exilado	Maurícia C. de Figueiredo	1900.0	Female	
Os Caramurús	Artur Lobo de Ávila	1900.0	Male	
Filho das ervas	Carlos Malheiro Dias	1900.0	Male	
Amanhã	Abel Botelho	1901.0	Male	
O Conde de Castel Melhor	João Maria Evangelista Gonçalves Zarco da Câmara	1903.0	Male	
A Farsa	Raul Brandão	1903.0	Male	
Ambições	Ana de Castro Osório	1903.0	Female	
Viriato	Teófilo Braga	1904.0	Male	
A rua do oiro	Alfredo de Mesquita	1905.0	Male	
A Ala dos Namorados	António Campos Junior	1905.0	Male	
Os Bravos do Mindelo	Faustino da Fonseca	1906.0	Male	
Os quatro reis impostores	Marcelino Mesquita	1908.0	Male	
A vida por um prejuízo	Alice Pestana	1908.0	Female	
O agonizar de uma dinastia	Eduardo de Noronha	1908.0	Male	
Diário de uma criança	Ana de Castro Osório	1908.0	Female	
O Marquês da Bacalhoa	António de Albuquerque	1908.0	Male	
Sacrificada	Ana de Castro Osório	1908.0	Female	
Marina	Maria Benedicta Mousinho de Albuquerque Pinho	1912.0	Female	
A Marquesa de Vale Negro	Maria O'Neil	1914.0	Female	
Inocente	Virgínia de Castro e Almeida	1916.0	Female	
A morte vence	João José Grave	1916.0	Male	
Amor crioulo	Abel Botelho	1917.0	Male	
Húmus	Raul Brandão	1917.0	Male	
Reflexões sobre a Vaidade dos Homens	Matias Aires			
Poesia e Pintura	Manuel Pires de Almeida			
Memórias do Marquês da Fronteira e d'Alorna	Marquês de Fronteira e d'Alorna			
Cartas, Marquesa de Alorna	Marquesa de Alorna			
Regras da Língua Portuguesa, Espelho da Língua Latina	Jerónimo Contador de Argote			
Iracema, lenda do Ceará	José de Alencar			
Novo Testamento: João e Atos	João Ferreira de Almeida			
O demonio familiar: comedia em quatro actos	José de Alencar			
O tribofe: revista fluminense do ano de 1891	Arthur Azevedo			
Vida do apostólico padre Antonio Vieira	André de Barros			
Gramática, João de Barros	João de Barros			
Nova Floresta	Manuel Bernardes			
Maria Moisés	Camilo Castelo Branco			
Monarchia Lusitana	António Brandão			
Da Monarquia Lusitana	Bernardo de Brito			
Cartas, J.C. Brochado	José da Cunha Brochado			
Teatro, André Brun	Brun, André			
A Morgadinha de Val-d'Amores	Camilo Castelo Branco			
Viola de Lereno	Domingos Caldas Barbosa			
Cartas, Cavaleiro de Oliveira	Cavaleiro de Oliveira (Fco Xavier)			
Vida e Morte de Madre Helena da Cruz	Maria do Céu			
Cartas Espirituais	Antonio das Chagas			
Cartas, Antonio da Costa	Antonio da Costa			
Entremezes de Cordel	Jose Daniel Rodrigues da Costa			
A arte de furtar	Manuel da Costa			
Décadas	Diogo do Couto			
A inauguração da estátua equestre	Cascais, Joaquim da Costa			
A Morgadinha de Valflor	Manuel Pinheiro Chagas			
Teatro, António Ribeiro Chiado	António Ribeiro Chiado			
Cartas, D. João III	D. João III			
Cartas, Eça de Queirós e Oliveira Martins	J.M. Eça de Queiroz, J.P. Oliveira Martins			
Discursos vários políticos	Manuel Severim de Faria			
Teatro, Antônio Ferreira	Ferreira, Antônio			
A partilha	Miguel Falabella			
Gazeta, Manual Galhegos	Manuel de Galhegos			
Obras Completas, Correia Garção	Correia Garção			
Cartas, Almeida Garret	J. B. da Silva L. de Almeida Garrett			
Teatro, Almeida Garret	J. B. da Silva L. de Almeida Garrett			
Viagens na minha terra, Almeida Garret	J. B. da Silva L. de Almeida Garrett			
Cartas, Alexandre de Gusmão	Alexandre de Gusmão			
Crônica del-Rei D. Afonso Henriques	Duarte Galvão			
Carbonário: Artigos de D. Obá II	Cândido da Fonseca Galvão			
Eles não usam black-tie	Gianfrancisco Guarnieri			
Minha mãe é uma peça	Paulo Gustavo Amaral Monteiro de Barros			
Da pintura antiga	Francisco de Holanda			
Cahio o ministerio! Comedia original de costumes em tres actos	França Junior			
Côrte na Aldeia e Noites de Inverno	F. Rodrigues Lobo			
Crônica del-Rei Dom João I	Fernão Lopes			
Cartas, P. Manique	D. I. de Pina Manique			
Cartas Familiares, F.M. de Melo	Francisco Manuel de Melo			
Tácito Português	Francisco Manuel de Melo			
O Regente	Marcelino Mesquita			
O Fidalgo Aprendiz	Francisco Manuel de Melo			
Teatro, Francisco Sá de Miranda	Francisco Sá de Miranda			
Gazetas manuscritas da Biblioteca de Évora. Vol. I (1729-1731)	Francisco Xavier de Menezes			
Folheto de Lisboa	Luis Montez Matoso			
Mercúrio Português	António de Sousa de Macedo			
Cartas a Emília, Ramalho Ortigão	Ramalho Ortigão			
Perigrinação	Fernão Mendes Pinto			
Crônica del-Rei D. Diniz	Ruy de Pina			
O noviço: comedia em 3 actos	Luis Carlos Martins Penna			
Musa Entretenida de Vários Entremezes	Rebelo, Manoel Coelho			
A vida de Frei Bertolameu dos Mártires	Luis de Sousa			
História Sebástica	Manuel dos Santos			
Maria ou a menina roubada	Antônio Gonçalves Teixeira e Souza			
Theatro comico portuguez I	António José da Silva (o Judeu)			
Musa Jocosa de Vários Entremezes Portugueses e Castelhanos	Nuno Nisceno Sutil			
Fulana, Sicrana e Beltrana	Paulo Sacaldassy			
Theatro comico portuguez II	António José da Silva (o Judeu)			
Onde canta o sabiá	Gastão Tojeiro			
Verdadeiro Método de Estudar	L. Antonio Verney			
Cartas, Antonio Vieira	Antonio Vieira			
Historia do futuro	Padre A. Vieira			
Sermões, Antonio Vieira	Padre A. Vieira			
Teatro, Gil Vicente	Gil Vicente			
Manuscritos das Mãos Inábeis	Various			
Atas dos Brasileiros	Various			
Atas dos Africanos	Various			
Cartas Brasileiras: cultos	Various			
Cartas Brasileiras: não-cultos	Various			
Cartas para vários destinatários (1809-1904)	Various			
Cartas para Cícero Dantas Martins, Barão de Jeremoabo (1880-1903)	Various			
Gazeta de Lisboa	Various			
Jornais da Bahia (1833-1850)	Various			
Jornais da Bahia (1898-1900)	Various			
Jornais da Bahia (1945-1948)	Various			
Cartas do Senado, volume 1, 1638-1673	Various			
Cartas do Senado, volume 2, 1673-1684	Various			
Cartas do Senado, volume 3, 1694-1692	Various			
Cartas do Senado, volume 4, 1693-1698	Various			
Cartas do Senado, volume 5, 1699-1710	Various			
Cartas da Câmara, Volume 6, 1710-1730	Various			
Auto de Sao Lourenco	José de Anchieta			
Gramática	Joao de Barros			
Carta a Manuel I	Pero Vaz de Caminha			
Os Lusíadas	Luis de Camoes			
Itinerário da Viagem que Fez a Jerusalém o M.R.P.	Fracncisco Guerreiro			
Peregrinacao	Fernao Mendes Pinto			
A Vida de Frei Bartolomeu dos Mártires (Edited Orthography)	Luis de Sousa			
Mixed Texts	Gil Vicente			
Vida de Takla Haymanot	Manuel de Almeida			
Compendio da Relaçam Que Veyo da India o Anno de 1691	Vicente Barbosa			
Cartas	José da Cunha Brochado			
Gazeta	Manuel de Galhegos			
Mixed Texts (Part 1)	Gregorio de Matos			
Mixed Texts (Part 2)	Gregorio de Matos			
Sermao pelo Bom Sucesso das Armas de Portugal contra as de Holanda	Padre Antonio Vieira			
Sermao dos Bons Anos	Padre Antonio Vieira			
Sermao da Sexagésima	Padre Antonio Vieira			
Sermao do Espírito Santo	Padre Antonio Vieira			
Cartas	Padre Antonio Vieira			
Cartas	Padre Antonio Vieira			
Obras Completas	Pedro Correia Garcao			
Cartas Sobre a Educacao da Mocidade	António Nunes Ribeiro Sanches			
Vida do Grande D. Quixote de La Mancha e do Gordo Sancho Panca	Antonio José da Silva			
Esopaida ou Vida de Esopo	Antonio José da Silva			
Os Encantos de Medeia	Antonio José da Silva			
Anfitriao ou Jupiter e Alcmena	Antonio José da Silva			
O Labirinto de Creta	Antonio José da Silva			
As Verdades de Proteu	Antonio José da Silva			
Precipício de Faetonte	Antonio José da Silva			
Espumas Flutuantes	Castro Alves			
Noite na Taverna	Álvares de Azevedo			
A Condeca Vésper ou Memórias de um Condenado	Aluísio Azevedo			
Girandula de Amores ou Mistério da Tijuca	Aluisio Azevedo			
Tentacao	Adolfo Caminha			
Viagens na Minha Terra	Almeida Garrett			
Sermao Contra o Filosofismo do Séeculo XIX	José Agostinho de Macedo			
O Crime do Padre Amaro	Eca de Queiroz			
O Primo Basílio	Eca de Queiroz			
A Relíquia	Eca de Queiroz			
Os Maias	Eca de Queiroz			
A Ilustre Casa de Ramires	Eca de Queiroz			
Aves Migradoras	Fialho de Almeida			
A Pulseira de Ferro	Amadeu Amaral			
Macunaíma	Mário de Andrade			
O Triste Fim de Policarpo Quaresma	Lima Barreto			
O Cemitério dos Vivos	Lima Barreto			
Clara dos Anjos	Lima Barreto			
O Que Eu Vi, o Que Nós Veremos	Santos Dumont			
A Profissao de Jacques Pedreira	Joao do Rio			
O Gondoleiro do Amor	Castro Alves			
A capital federal	Coelho Neto			
Miragem	Coelho Neto			
Água de Juventa	Coelho Neto			
Banzo	Coelho Neto			
Rapsódias	Coelho Neto			
A cidade maravilhosa	Coelho Neto			
Romanceiro	Coelho Neto			
A bico de pena	Coelho Neto			
Os Sertões II	Euclides da Cunha			
A serpente de bronze	Humberto de Campos			
O Baile do Judeu	Inglês de Sousa			
O moço louro	Joaquim Manuel de Macedo			
Recordações do escrivão Isaías Caminha	Lima Barreto			
O Homem que Sabia Javanês e Outros Contos	Lima Barreto			
O rei dos caiporas	Machado de Assis			
Tempo de crise	Machado de Assis			
O passado	Machado de Assis			
Sem olhos	Machado de Assis			
História de uma fita azul	Machado de Assis			
Questões de maridos	Machado de Assis			
Vinte Anos! Vinte Anos!	Machado de Assis			
Bagatela	Machado de Assis			
Um para o outro	Machado de Assis			
Comentários da semana	Machado de Assis			
cronicas do Dr. Semana	Machado de Assis			
cronicas (O Futuro)	Machado de Assis			
Ao acaso	Machado de Assis			
Badaladas	Machado de Assis			
História dos Trinta Dias	Machado de Assis			
O jornal e o livro	Machado de Assis			
A reforma pelo jornal	Machado de Assis			
Aquarelas	Machado de Assis			
O Visconde de Castilho	Machado de Assis			
Cherchez la femme	Machado de Assis			
José de Alencar	Machado de Assis			
Joaquim Serra	Machado de Assis			
O futuro dos argentinos	Machado de Assis			
Henrique Chaves	Machado de Assis			
Henrique Lombaerts	Machado de Assis			
Os trabalhadores do mar	Machado de Assis			
Oliver Twist	Machado de Assis			
Suplício de uma mulher	Machado de Assis			
A afilhada	Manuel de Oliveira Paiva			
Contos	Manuel de Oliveira Paiva			
Amar, verbo intransitivo	Mário de Andrade			
Os filhos da Candinha	Mário de Andrade			
Úrsula	Maria Firmina dos Reis			
Ao Entardecer	Visconde de Taunay			
No declínio	Visconde de Taunay			
A retirada da Laguna, narrativa de campanha	Visconde de Taunay			
Poemas Escolhidos	Cláudio Manoel da Costa			
Coletânea de Obras	Alvarenga Peixoto			
Poemas Satíricos	Gregório de Matos			
Poemas Religiosos	Gregório de Matos			
Poemas Líricos	Gregório de Matos			
Sonetos e poemas	Alberto de Oliveira			
Miss Kate	Cosme Velho			
Novelas Doidas	Viriato Correia			
Canaã	Graça Aranha			
Minaretes	Viriato Correia			
Esfinge	Coelho Neto			
A esmo	Raul de Azevedo			
A escrava	Maria Firmina dos Reis			
Tríplice Aliança	Raul de Azevedo			
Gupeva	Maria Firmina dos Reis			
O Tupinambá	Souza Lima			
Pombos de Maomé	Humberto de Campos			
Coisas da vida	Alfredo de Assis			
Rei negro	Coelho Neto			
À margem da história	Euclides da Cunha			
O paroara: scenas da vida cearense e amazonica	Rodolpho Theophilo			
O cacaolista: scenas da vida do Amazonas	Inglês de Sousa			
A carteira de um neurastênico	Antonio Lobo			
A viagem maravilhosa	Graça Aranha			
Às quintas	Coelho Neto			
A Funda de Davi	Humberto de Campos			
O Ermitão da Glória	José de Alencar			
Canteiro de saudades	Coelho Neto			
Simá: Romance Histórico do Alto Amazonas	Lourenço da Silva Araújo Amazonas			
Inverno em flor	Coelho Neto			
Baú velho	Viriato Correia			
O brigue flibusteiro	Virgílio Várzea			
Adelaide de Sargans	Caetano Alves de Sousa Filgueiras			
O morto	Coelho Neto			
Últimas crônicas 	Humberto de Campos			
Paulo	Bruno Seabra			
O bandido do Rio das Mortes	Bernardo Guimarães			
Maurício	Bernardo Guimarães			
Jovens interessantes	Paulina Filadélfia			
Ida	Viriato Bandeira Duarte			
A noiva do paladino	Virgílio Várzea			
Rose-Castle	Virgílio Várzea			
Novelas paulistanas	Alcântara Machado			
Treva	Coelho Neto			
Os franceses no Rio de Janeiro	Moreira de Azevedo			
Arca açoriana	Almiro Caldeira de Andrade			
George Marcial	Virgílio Várzea			
Vale de Josafá	Humberto de Campos			
A luta	Emília Bandeira de Melo			
As minas de prata	José de Alencar			
Luzia Homem	Domingos Olímpio			
Mota Coqueiro	José do Patrocínio			
Numa e a Ninfa	Lima Barreto			
O subterrâneo do morro do castelo	Lima Barreto			
A cruz de fogo	José da Rocha Leão			
Histórias para gente alegre: A família Agulha	Luís Guimarães Júnior			
Os papéis do coronel	Harry Laus			
Statira, e Zoroastes	Lucas José de Alvarenga			
Vindita braba	Othon Gama d'Eça			
Lição Póstuma	Emília Moncorvo Bandeira de Melo			
A caolha	Júlia Lopes de Almeida			
As Três Idades	Cândida Fortes Brandão			
