word	female	male	unknown	total	skewness	pct_f	pct_m	chi2	p_value	pmi_f	pmi_m	pmi_u
abastecer	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
desarranjar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
sagrar	0	6	0	6	-1.0	0.0	1.748822459543907e-05	0.0	0.0	0.0	0.5956940017469472	0.0
mamar	4	2	0	6	0.6007707857278664	2.33739065394347e-05	5.82940819847969e-06	3.375	0.06619257972219346	0.8857865225825892	-0.5029182869211625	0.0
capacitar	1	3	0	4	-0.1988427063764404	5.843476634858675e-06	8.744112297719536e-06	0.0	1.0	-0.09504273042913702	0.30801192929516635	0.0
harmonizar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
desinquietar	4	5	0	9	0.23190995360427502	2.33739065394347e-05	1.4573520496199226e-05	2.892857142857143	0.08897301170181328	0.48032141447442467	0.007907336844828014	0.0
equilibrar	1	2	0	3	0.00120522360837529	5.843476634858675e-06	5.82940819847969e-06	0.0	1.0	0.1926393420226439	0.19022889363878281	0.0
frisar	1	5	0	6	-0.4275870641163285	5.843476634858675e-06	1.4573520496199226e-05	0.0	1.0	-0.5005078385373014	0.41337244495299263	0.0
endoidecer	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0
emitir	1	1	0	2	0.33440421299096296	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.09745317881299817	0.0
silvar	4	3	0	7	0.45550114145868076	2.33739065394347e-05	8.744112297719536e-06	3.1500000000000004	0.07592696298255786	0.7316358427553309	-0.2516038586402564	0.0
idealizar	0	4	0	4	-1.0	0.0	1.165881639695938e-05	0.0	0.0	0.0	0.5956940017469472	0.0
compartimentar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
consignar	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0
comprimir	4	2	0	6	0.6007707857278664	2.33739065394347e-05	5.82940819847969e-06	3.375	0.06619257972219346	0.8857865225825892	-0.5029182869211625	0.0
apoquentar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
chefiar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
golpear	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0
economizar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
medicar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
absorver	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
matutar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
larapiar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
bispar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
cambiar	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0
carnavalear	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
tagarelar	12	3	1	16	0.7782534695879383	7.01217196183041e-05	8.744112297719536e-06	15.20565213939827	9.641441307162609e-05	1.0035695582389725	-1.0782824318247242	-1.0232772076152874
exprobar	1	1	0	2	0.33440421299096296	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.09745317881299817	0.0
assimilar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
domesticar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
eclipsar	1	6	0	7	-0.49909553725379124	5.843476634858675e-06	1.748822459543907e-05	0.0	1.0	-0.6546585183645597	0.4415433219196889	0.0
influenciar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
maquinar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
estorvar	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0
classificar	6	8	0	14	0.20115673583897192	3.506085980915205e-05	2.331763279391876e-05	5.303030303030304	0.02128835741078682	0.44395377030355	0.03607821381152452	0.0
acostar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
antolhar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
descender	2	7	0	9	-0.2716113270417119	1.168695326971735e-05	2.0402928694678917e-05	0.5625	0.4532547047537363	-0.21282576608552062	0.3443795734660409	0.0
deformar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
caracterizar	4	1	0	5	0.7782534695879384	2.33739065394347e-05	2.914704099239845e-06	3.75	0.052807511416113395	1.0681080793765438	-1.0137439106871533	0.0
prear	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0
colaborar	4	3	0	7	0.45550114145868076	2.33739065394347e-05	8.744112297719536e-06	3.1500000000000004	0.07592696298255786	0.7316358427553309	-0.2516038586402564	0.0
agir	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
confinar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
cabalar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
condecorar	0	4	0	4	-1.0	0.0	1.165881639695938e-05	0.0	0.0	0.0	0.5956940017469472	0.0
refrescar	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0
providenciar	1	2	0	3	0.00120522360837529	5.843476634858675e-06	5.82940819847969e-06	0.0	1.0	0.1926393420226439	0.19022889363878281	0.0
infamar	4	1	0	5	0.7782534695879384	2.33739065394347e-05	2.914704099239845e-06	3.75	0.052807511416113395	1.0681080793765438	-1.0137439106871533	0.0
propalar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
planejar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
nodoar	1	1	0	2	0.33440421299096296	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.09745317881299817	0.0
desgovernar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
endemoninhar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
alcunhar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
perpetrar	3	3	0	6	0.33440421299096296	1.7530429904576026e-05	8.744112297719536e-06	1.7777777777777777	0.18242243945173198	0.5981044501308083	-0.09745317881299817	0.0
parentar	0	4	0	4	-1.0	0.0	1.165881639695938e-05	0.0	0.0	0.0	0.5956940017469472	0.0
manchar	3	6	0	9	0.001205223608375242	1.7530429904576026e-05	1.748822459543907e-05	1.5999999999999999	0.20590321073206472	0.1926393420226439	0.19022889363878265	0.0
adoidar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
cimentar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
obumbrar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
indiciar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
fortificar	3	1	0	4	0.7148755201412867	1.7530429904576026e-05	2.914704099239845e-06	2.1333333333333333	0.14412703481601116	1.0035695582389725	-0.7906003593729435	0.0
feitorar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
apodar	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0
esbravear	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
surrar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
predominar	2	8	0	10	-0.33226159289692997	1.168695326971735e-05	2.331763279391876e-05	0.5555555555555556	0.456056540250256	-0.3181862817433468	0.37255045043273727	0.0
inocular	0	4	0	4	-1.0	0.0	1.165881639695938e-05	0.0	0.0	0.0	0.5956940017469472	0.0
entender-se	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
tanger	5	1	0	6	0.8185798467166092	2.9217383174293376e-05	2.914704099239845e-06	5.485714285714286	0.019172484755223134	1.1089300738967989	-1.1960654674811078	0.0
ofuscar	4	1	0	5	0.7782534695879384	2.33739065394347e-05	2.914704099239845e-06	3.75	0.052807511416113395	1.0681080793765438	-1.0137439106871533	0.0
moralizar	1	1	0	2	0.33440421299096296	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.09745317881299817	0.0
privilegiar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
minorar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
urgir	0	6	0	6	-1.0	0.0	1.748822459543907e-05	0.0	0.0	0.0	0.5956940017469472	0.0
regenerar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
martirizar	1	1	0	2	0.33440421299096296	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.09745317881299817	0.0
manar	1	1	0	2	0.33440421299096296	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.09745317881299817	0.0
bendizer	1	2	0	3	0.00120522360837529	5.843476634858675e-06	5.82940819847969e-06	0.0	1.0	0.1926393420226439	0.19022889363878281	0.0
convulsar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
eletrizar	1	2	0	3	0.00120522360837529	5.843476634858675e-06	5.82940819847969e-06	0.0	1.0	0.1926393420226439	0.19022889363878281	0.0
